id,Type,Length,Isometrie,vertex_index,vertex_part,vertex_part_index,distance,angle,xcoord,ycoord
6,Distributor,,Links,0,0,0,0.00000000000000,95.71059313506674,401853.558291729,5531772.32443006
6,Distributor,,Links,1,0,1,7.22925308792402,100.17623883708487,401860.751667409,5531771.60509249
6,Distributor,,Links,2,0,2,11.81406137456523,98.93644722261926,401865.187582411,5531770.44615975
6,Distributor,,Links,3,0,3,16.77738762794176,91.61550495306778,401870.143018991,5531770.16641736
6,Distributor,,Links,4,0,4,20.69378105366484,88.89870091531118,401874.059412417,5531770.16641736
6,Distributor,,Links,5,0,5,24.85302662489719,91.71897563290118,401878.215585032,5531770.32627015
6,Distributor,,Links,6,0,6,28.10579529643236,95.99037058918800,401881.452604088,5531770.00656457
6,Distributor,,Links,7,0,7,31.36273465768935,95.23743155758650,401884.689623144,5531769.64689578
6,Distributor,,Links,8,0,8,34.68833553480943,92.84141454717307,401888.006568596,5531769.40711659
6,Distributor,,Links,9,0,9,36.16751381366073,91.54815772236923,401889.48520693,5531769.36715339
10,Distributor,,Links,0,0,0,0.00000000000000,102.99461679194256,401893.731296741,5531767.35900268
10,Distributor,,Links,1,0,1,9.59716018090905,101.64973163018740,401903.082685125,5531765.20098998
10,Distributor,,Links,2,0,2,18.53320296309715,100.73934235409516,401911.874588734,5531763.60246205
10,Distributor,,Links,3,0,3,25.13233594099246,97.82049865308478,401918.348626846,5531762.3236397
10,Distributor,,Links,4,0,4,30.26321219021917,98.90794309066648,401923.463916218,5531761.92400772
10,Distributor,,Links,5,0,5,35.10981073726876,103.34872711492150,401928.179573608,5531760.80503817
13,Distributor,,Links,0,0,0,0.00000000000000,114.17910714696399,401869.673451411,5531974.04866388
13,Distributor,,Links,1,0,1,8.58604454403390,115.46216656868857,401877.506238263,5531970.53190244
13,Distributor,,Links,2,0,2,19.95274716442781,117.60270099509918,401887.656890611,5531965.41661307
13,Distributor,,Links,3,0,3,29.68048245762055,118.01515658987748,401896.209015031,5531960.78088207
13,Distributor,,Links,4,0,4,39.86913883538038,123.11497271820838,401905.240697829,5531956.06522468
13,Distributor,,Links,5,0,5,49.59293311501700,128.65980825644692,401912.833705491,5531949.99081855
14,Distributor,,Links,0,0,0,0.00000000000000,81.52312177495966,401616.86625946,5531723.28958583
14,Distributor,,Links,1,0,1,8.40415701941764,81.47930156930440,401625.17860469,5531724.52844498
14,Distributor,,Links,2,0,2,15.11285803327734,82.28398620020164,401631.812495595,5531725.52752493
14,Distributor,,Links,3,0,3,26.14190434569555,84.02313466349054,401642.762411907,5531726.84631048
14,Distributor,,Links,4,0,4,33.80504950222794,86.71488180644729,401650.395382768,5531727.52568485
14,Distributor,,Links,5,0,5,41.52053461496285,90.58509042042020,401658.108280025,5531727.72550084
14,Distributor,,Links,6,0,6,47.56145816164554,96.31801239909866,401664.142722956,5531727.44575845
14,Distributor,,Links,7,0,7,52.63363665113906,98.16101051570941,401669.138122734,5531726.56656809
14,Distributor,,Links,8,0,8,59.14751537369802,96.84628555410580,401675.612160846,5531725.84723052
14,Distributor,,Links,9,0,9,66.64229330660181,98.00988326920665,401683.045315715,5531724.88811376
14,Distributor,,Links,10,0,10,73.27196988509456,98.66738718159600,401689.599280223,5531723.88903381
16,Distributor,,Links,0,0,0,0.00000000000000,104.59326821538571,401635.04951465,5531844.81767163
16,Distributor,,Links,1,0,1,13.95785854587407,102.13331182556496,401648.557075649,5531841.30091018
16,Distributor,,Links,2,0,2,28.22779837677982,105.73738245685134,401662.624121424,5531838.90311829
16,Distributor,,Links,3,0,3,33.39280018394865,109.30505055396431,401667.41970521,5531836.98488478
16,Distributor,,Links,4,0,4,41.40818648359270,102.89065912055833,401675.092639269,5531834.66701928
16,Distributor,,Links,5,0,5,47.55784621256328,102.73849399787152,401681.167045399,5531833.70790252
16,Distributor,,Links,6,0,6,56.56083725063984,106.50436138459642,401689.799096214,5531831.15025783
18,Distributor,,Links,0,0,0,0.00000000000000,106.69924423239856,401766.488473602,5531946.16434232
18,Distributor,,Links,1,0,1,10.01347292420609,108.60628165098323,401776.079641175,5531943.28699204
18,Distributor,,Links,2,0,2,22.55809844496512,111.95554149371858,401787.828821452,5531938.89104024
18,Distributor,,Links,3,0,3,31.61520872614904,113.72296971844511,401796.141166683,5531935.2943524
18,Distributor,,Links,4,0,4,47.89451073130066,114.04817551902100,401811.007476421,5531928.66046149
19,Distributor,,Links,0,0,0,0.00000000000000,98.39292518920885,401729.00299367,5531840.8213518
19,Distributor,,Links,1,0,1,9.85658076256273,96.93101007851628,401738.754014036,5531839.38267666
19,Distributor,,Links,2,0,2,17.40401984087745,96.42143066557951,401746.267095302,5531838.6633391
19,Distributor,,Links,3,0,3,24.25441611568091,98.32690602429938,401753.060838999,5531837.78414873
19,Distributor,,Links,4,0,4,36.64532779083478,99.28004568526345,401765.289577655,5531835.78598882
20,Distributor,,Links,0,0,0,0.00000000000000,108.87909325472611,401730.321779211,5531799.97896321
20,Distributor,,Links,1,0,1,8.15141492683447,106.50350494578115,401738.034676468,5531797.34139213
20,Distributor,,Links,2,0,2,14.20923471782055,104.90601533181270,401743.909266606,5531795.8627538
20,Distributor,,Links,3,0,3,22.63550136065829,99.58095027378351,401752.021795845,5531793.5848515
20,Distributor,,Links,4,0,4,29.88218579209297,93.60092224727950,401759.255134724,5531793.14525632
20,Distributor,,Links,5,0,5,36.65025752326657,93.72405797378120,401766.008915223,5531792.70566114
17,Distributor,,Links,0,0,0,0.00000000000000,120.39872771451925,401961.229138537,5531895.61089656
17,Distributor,,Links,1,0,1,6.94992074226868,119.34974174171749,401967.22361827,5531892.09413512
17,Distributor,,Links,2,0,2,12.85041624914055,119.45358140181303,401972.418834039,5531889.29671124
17,Distributor,,Links,3,0,3,19.44373842516762,122.27145324931878,401978.093608187,5531885.93980259
17,Distributor,,Links,4,0,4,29.75176493027727,118.36651046846744,401986.645732606,5531880.18510205
17,Distributor,,Links,5,0,5,35.73397672956714,110.61573514562812,401992.160653961,5531877.86723655
17,Distributor,,Links,6,0,6,42.05271317769660,110.40754193641578,401998.155133694,5531875.86907664
17,Distributor,,Links,7,0,7,53.80814453750528,117.62819840257607,402009.02512361,5531871.39319844
17,Distributor,,Links,8,0,8,61.61192475036930,122.87626175056921,402015.579088119,5531867.15709943
12,Distributor,,Links,0,0,0,0.00000000000000,99.39244933849071,401688.76005306,5531936.21350595
12,Distributor,,Links,1,0,1,10.77465929217811,100.35119090731467,401699.390263787,5531934.45512523
12,Distributor,,Links,2,0,2,20.96331567022790,102.60630979650549,401709.381063343,5531932.45696532
12,Distributor,,Links,3,0,3,29.27950262789072,105.57207325444402,401717.453629384,5531930.45880541
12,Distributor,,Links,4,0,4,36.56026652880083,107.24145939201571,401724.407225874,5531928.30079271
11,Distributor,,Links,0,0,0,0.00000000000000,125.27242144966554,401688.160605087,5532010.14542266
11,Distributor,,Links,1,0,1,8.02773022874898,124.07777976059550,401694.714569595,5532005.50969167
11,Distributor,,Links,2,0,2,18.25908947502445,124.79867052275883,401703.306657213,5531999.95480711
11,Distributor,,Links,3,0,3,27.08299622082602,126.49837300547718,401710.380143298,5531994.67966495
11,Distributor,,Links,4,0,4,35.65954920437720,123.19813809532116,401717.293776591,5531989.60433878
11,Distributor,,Links,5,0,5,42.58933371141407,120.11373315368012,401723.288256324,5531986.12754053
9,Distributor,,Links,0,0,0,0.00000000000000,112.07719931638793,401977.933755394,5531959.63194011
9,Distributor,,Links,1,0,1,12.33381099136366,112.04424125695608,401989.363230085,5531954.99620912
9,Distributor,,Links,2,0,2,24.48945713894800,111.73708456275889,402000.632851984,5531950.44040452
9,Distributor,,Links,3,0,3,34.53763891249229,112.98793586711142,402009.984240368,5531946.76379028
9,Distributor,,Links,4,0,4,45.51814123643494,120.91554059427170,402019.975039923,5531942.20798568
9,Distributor,,Links,5,0,5,57.77922558840198,127.31809538231413,402029.726060289,5531934.77483082
8,Distributor,,Links,0,0,0,0.00000000000000,125.65532809907639,401929.977917527,5531989.68426517
8,Distributor,,Links,1,0,1,13.57455196830928,124.27135258566241,401941.007760237,5531981.77155192
8,Distributor,,Links,2,0,2,26.23349033843470,123.21901954356493,401951.637970964,5531974.89788183
8,Distributor,,Links,3,0,3,35.34439839766516,121.12830727809035,401959.230978626,5531969.86251885
8,Distributor,,Links,4,0,4,50.65358975393910,118.70595254129930,401972.658613228,5531962.50929038
7,Distributor,,Links,0,0,0,0.00000000000000,95.49816272265424,401769.805419054,5531755.49992359
7,Distributor,,Links,1,0,1,15.01531753735162,96.93202442478024,401784.751655189,5531754.06124846
7,Distributor,,Links,2,0,2,23.25549256169455,96.25027874944161,401792.904147626,5531752.86235251
7,Distributor,,Links,3,0,3,36.55789607017489,95.48872239088894,401806.171929436,5531751.90323575
7,Distributor,,Links,4,0,4,40.58288654957672,96.84277340980093,401810.168249258,5531751.42367737
5,Distributor,,Links,0,0,0,0.00000000000000,119.05460409819143,401933.05508379,5531834.58709287
5,Distributor,,Links,1,0,1,13.16628186045431,118.03363472286127,401944.564484878,5531828.19298116
5,Distributor,,Links,2,0,2,31.46785597260657,120.94399684600648,401960.869469753,5531819.88063593
5,Distributor,,Links,3,0,3,50.75778997885920,122.74086768791902,401976.694896249,5531808.85079322
5,Distributor,,Links,4,0,4,63.94443433038906,117.22257360813248,401988.044444544,5531802.13697592
5,Distributor,,Links,5,0,5,78.97399760047892,111.23666253155876,402001.791784732,5531796.06256979
5,Distributor,,Links,6,0,6,93.48190455155439,110.40046534895212,402015.53912492,5531791.42683879
5,Distributor,,Links,7,0,7,112.12378346294533,109.52130521824068,402032.803226552,5531784.39331591
5,Distributor,,Links,8,0,8,126.99095260027327,106.87626461678596,402047.030125119,5531780.0772905
2,Distributor,,Links,0,0,0,0.00000000000000,105.80251395333725,401811.487034799,5531827.63349638
2,Distributor,,Links,1,0,1,8.80497276003893,106.86521685781113,401819.959232822,5531825.23570449
2,Distributor,,Links,2,0,2,20.22969559397306,107.86778379847598,401830.829222739,5531821.71894305
2,Distributor,,Links,3,0,3,34.08119606265184,108.62384133339022,401844.017078152,5531817.48284403
2,Distributor,,Links,4,0,4,38.40387687238040,109.44003483211345,401848.093324371,5531816.0441689
3,Distributor,,Links,0,0,0,0.00000000000000,107.16191880039796,401821.637687148,5532018.3378783
3,Distributor,,Links,1,0,1,11.37653358751313,108.36285120942982,401832.507677064,5532014.98096965
3,Distributor,,Links,2,0,2,21.64015350006744,110.47475577644759,401842.178771034,5532011.5441346
3,Distributor,,Links,3,0,3,33.91477680982954,110.97088657681296,401853.608245725,5532007.0682564
3,Distributor,,Links,4,0,4,46.88971399057574,110.55604521919238,401865.757057985,5532002.5124518
4,Distributor,,Links,0,0,0,0.00000000000000,130.20016388513918,402053.98372161,5532055.66350543
4,Distributor,,Links,1,0,1,14.85943275872039,129.27286942024668,402065.333269905,5532046.07233786
4,Distributor,,Links,2,0,2,28.51539030670535,128.87311780810194,402076.043407028,5532037.60013984
4,Distributor,,Links,3,0,3,40.10003150270910,124.51220470659666,402084.99516343,5532030.24691137
4,Distributor,,Links,4,0,4,49.47836476545148,123.02730343717944,402093.147655867,5532025.61118037
4,Distributor,,Links,5,0,5,57.82292553596442,126.53248599690232,402099.861473169,5532020.65574379
4,Distributor,,Links,6,0,6,65.59183705259110,124.95450093002110,402106.095732091,5532016.0200128
4,Distributor,,Links,7,0,7,71.71025360059819,123.27488798825279,402111.211021464,5532012.66310415
15,Distributor,,Links,0,0,0,0.00000000000000,97.47733030758855,401938.649931542,5531643.88271095
15,Distributor,,Links,1,0,1,12.89790166829705,97.77998154801853,401951.438154973,5531642.20425663
15,Distributor,,Links,2,0,2,26.54098870744383,97.85539122688886,401964.945715972,5531640.28602311
15,Distributor,,Links,3,0,3,35.57267150556354,97.46695460059757,401973.897472373,5531639.08712717
15,Distributor,,Links,4,0,4,45.00059896594744,97.91826257109616,401983.248860757,5531637.88823122
15,Distributor,,Links,5,0,5,54.69906696682958,97.80598892741078,401992.840028331,5531636.44955609
15,Distributor,,Links,6,0,6,67.66612413192392,101.55677579915061,402005.708178158,5531634.85102816
15,Distributor,,Links,7,0,7,74.90111875406159,105.79107176113604,402012.661774649,5531632.85286824
15,Distributor,,Links,8,0,8,84.44186677836952,105.58039635143641,402021.85331024,5531630.29522356
15,Distributor,,Links,9,0,9,95.72819847800940,105.61098853040681,402032.723300156,5531627.25802049
1,Distributor,,Links,0,0,0,0.00000000000000,102.52880770789697,401937.226897222,5531729.73723617
1,Distributor,,Links,1,0,1,13.26392937578318,103.02598417970319,401950.174973446,5531726.8598859
1,Distributor,,Links,2,0,2,26.25239916373551,102.07140796162786,401962.803344084,5531723.82268283
1,Distributor,,Links,3,0,3,34.05904397521396,107.22919772841720,401970.476278143,5531722.3840077
1,Distributor,,Links,4,0,4,41.57382561020565,114.51993191717288,401977.349948237,5531719.34680463
1,Distributor,,Links,5,0,5,47.58054822234088,118.35269518149281,401982.784943195,5531716.78915994
1,Distributor,,Links,6,0,6,53.39268673981622,109.73693855450757,401987.740379775,5531713.75195688
1,Distributor,,Links,7,0,7,61.46327416206684,100.11719206137325,401995.733019419,5531712.63298733
1,Distributor,,Links,8,0,8,68.98824994359560,104.10508481465035,402003.086247892,5531711.0344594
1,Distributor,,Links,9,0,9,75.97072533359308,100.75879685440250,402009.800065193,5531709.11622589
1,Distributor,,Links,10,0,10,82.55580676241370,98.69684307136939,402016.354029702,5531708.47681471
1,Distributor,,Links,11,0,11,89.57842213761256,101.82148833577519,402023.227699796,5531707.03813958
7,Endgraben,,Links,0,0,0,0.00000000000000,357.29172351267795,401769.977747639,5531751.85688863
7,Endgraben,,Links,1,0,1,3.64710855906946,357.29172351267795,401769.805419054,5531755.49992359
7,Akkumulator,,Rechts,0,0,0,0.00000000000000,357.71959818336171,401810.297249423,5531748.18422115
7,Akkumulator,,Rechts,1,0,1,3.24202370280460,357.71959818336171,401810.168249258,5531751.42367737
1,Endgraben,,Links,0,0,0,0.00000000000000,359.75814618494832,401937.243799595,5531725.7330451
1,Endgraben,,Links,1,0,1,4.00422673615298,359.75814618494832,401937.226897222,5531729.73723617
1,Akkumulator,,Rechts,0,0,0,0.00000000000000,1.05236520553621,402023.184218844,5531704.67109546
1,Akkumulator,,Rechts,1,0,1,2.36744344474336,1.05236520553621,402023.227699796,5531707.03813958
2,Endgraben,,Links,0,0,0,0.00000000000000,359.38345883191721,401811.502842447,5531826.16453282
2,Endgraben,,Links,1,0,1,1.46904861845256,359.38345883191721,401811.487034799,5531827.63349638
2,Akkumulator,,Rechts,0,0,0,0.00000000000000,359.98736110699633,401848.093788323,5531813.94093732
2,Akkumulator,,Rechts,1,0,1,2.10323162744306,359.98736110699633,401848.093324371,5531816.0441689
3,Endgraben,,Links,0,0,0,0.00000000000000,6.76143518557408,401821.315251891,5532015.61828684
3,Endgraben,,Links,1,0,1,2.73863874306474,6.76143518557408,401821.637687148,5532018.3378783
3,Akkumulator,,Rechts,0,0,0,0.00000000000000,344.24103029574110,401866.600838845,5531999.52242237
3,Akkumulator,,Rechts,1,0,1,3.10680577819532,344.24103029574110,401865.757057985,5532002.5124518
4,Endgraben,,Links,0,0,0,0.00000000000000,10.49796234390221,402053.691311184,5532054.08548676
4,Endgraben,,Links,1,0,1,1.60488217287185,10.49796234390221,402053.98372161,5532055.66350543
4,Akkumulator,,Rechts,0,0,0,0.00000000000000,358.46203432303781,402111.240413928,5532011.56837253
4,Akkumulator,,Rechts,1,0,1,1.09512612783195,358.46203432303781,402111.211021464,5532012.66310415
5,Endgraben,,Links,0,0,0,0.00000000000000,0.53996922582178,401933.020231985,5531830.88910018
5,Endgraben,,Links,1,0,1,3.69815691889071,0.53996922582178,401933.05508379,5531834.58709287
5,Akkumulator,,Rechts,0,0,0,0.00000000000000,1.17307377389976,402046.984700986,5531777.85897526
5,Akkumulator,,Rechts,1,0,1,2.21878026121841,1.17307377389976,402047.030125119,5531780.0772905
6,Endgraben,,Links,0,0,0,0.00000000000000,0.10027099661665,401853.554885203,5531770.37791126
6,Endgraben,,Links,1,0,1,1.94652177917055,0.10027099661665,401853.558291729,5531772.32443006
6,Akkumulator,,Rechts,0,0,0,0.00000000000000,358.86465457445928,401889.507106298,5531768.26213543
6,Akkumulator,,Rechts,1,0,1,1.10523494825260,358.86465457445928,401889.48520693,5531769.36715339
8,Endgraben,,Links,0,0,0,0.00000000000000,10.39768820764921,401929.54716599,5531987.33675116
8,Endgraben,,Links,1,0,1,2.38670671165977,10.39768820764921,401929.977917527,5531989.68426517
8,Akkumulator,,Rechts,0,0,0,0.00000000000000,12.65785395736800,401972.198013223,5531960.45841398
8,Akkumulator,,Rechts,1,0,1,2.10196250735186,12.65785395736800,401972.658613228,5531962.50929038
9,Endgraben,,Links,0,0,0,0.00000000000000,8.89129631271003,401977.758910845,5531958.51429543
9,Endgraben,,Links,1,0,1,1.13123837212409,8.89129631271003,401977.933755394,5531959.63194011
9,Akkumulator,,Rechts,0,0,0,0.00000000000000,7.04711972278160,402029.391825308,5531932.0710895
9,Akkumulator,,Rechts,1,0,1,2.72432195240991,7.04711972278160,402029.726060289,5531934.77483082
10,Endgraben,,Links,0,0,0,0.00000000000000,1.93758309157074,401893.686761582,5531766.04256681
10,Endgraben,,Links,1,0,1,1.31718896698291,1.93758309157074,401893.731296741,5531767.35900268
10,Akkumulator,,Rechts,0,0,0,0.00000000000000,359.78535101058270,401928.181891771,5531760.18625898
10,Akkumulator,,Rechts,1,0,1,0.61878353219317,359.78535101058270,401928.179573608,5531760.80503817
11,Endgraben,,Links,0,0,0,0.00000000000000,39.49186838322151,401687.418577705,5532009.24501114
11,Endgraben,,Links,1,0,1,1.16676713643286,39.49186838322151,401688.160605087,5532010.14542266
11,Akkumulator,,Rechts,0,0,0,0.00000000000000,0.22897535660603,401723.282974143,5531984.80580421
11,Akkumulator,,Rechts,1,0,1,1.32174687285763,0.22897535660603,401723.288256324,5531986.12754053
12,Endgraben,,Links,0,0,0,0.00000000000000,356.94060802880313,401688.795828014,5531935.5441555
12,Endgraben,,Links,1,0,1,0.67030581051018,356.94060802880313,401688.76005306,5531936.21350595
12,Akkumulator,,Rechts,0,0,0,0.00000000000000,359.72583679367705,401724.412718599,5531927.15290869
12,Akkumulator,,Rechts,1,0,1,1.14789715650276,359.72583679367705,401724.407225874,5531928.30079271
13,Endgraben,,Links,0,0,0,0.00000000000000,1.88629508189352,401869.619212641,5531972.40176898
13,Endgraben,,Links,1,0,1,1.64778781144800,1.88629508189352,401869.673451411,5531974.04866388
13,Akkumulator,,Rechts,0,0,0,0.00000000000000,5.30323027205862,401912.512775291,5531946.53341536
13,Akkumulator,,Rechts,1,0,1,3.47226626676194,5.30323027205862,401912.833705491,5531949.99081855
14,Endgraben,,Links,0,0,0,0.00000000000000,359.16729446713975,401616.906156335,5531720.54460388
14,Endgraben,,Links,1,0,1,2.74527187959958,359.16729446713975,401616.86625946,5531723.28958583
14,Akkumulator,,Rechts,0,0,0,0.00000000000000,358.83974152574467,401689.676070603,5531720.09749654
14,Akkumulator,,Rechts,1,0,1,3.79231481274079,358.83974152574467,401689.599280223,5531723.88903381
15,Endgraben,,Links,0,0,0,0.00000000000000,358.54682245757562,401938.759573342,5531639.56068893
15,Endgraben,,Links,1,0,1,4.32341250225950,358.54682245757562,401938.649931542,5531643.88271095
15,Akkumulator,,Rechts,0,0,0,0.00000000000000,359.51862979073576,402032.747924825,5531624.32710291
15,Akkumulator,,Rechts,1,0,1,2.93102102323807,359.51862979073576,402032.723300156,5531627.25802049
16,Endgraben,,Links,0,0,0,0.00000000000000,1.65956974772558,401634.994842125,5531842.93065912
16,Endgraben,,Links,1,0,1,1.88780435957333,1.65956974772558,401635.04951465,5531844.81767163
16,Akkumulator,,Rechts,0,0,0,0.00000000000000,0.07807270680177,401689.797428311,5531829.92622258
16,Akkumulator,,Rechts,1,0,1,1.22403639104364,0.07807270680177,401689.799096214,5531831.15025783
17,Endgraben,,Links,0,0,0,0.00000000000000,10.75932147284886,401960.96164672,5531894.20322635
17,Endgraben,,Links,1,0,1,1.43285983280973,10.75932147284886,401961.229138537,5531895.61089656
17,Akkumulator,,Rechts,0,0,0,0.00000000000000,5.34408176221322,402015.423579689,5531865.49467654
17,Akkumulator,,Rechts,1,0,1,1.66968042939558,5.34408176221322,402015.579088119,5531867.15709943
18,Endgraben,,Links,0,0,0,0.00000000000000,359.44576223770207,401766.508274477,5531944.11743888
18,Endgraben,,Links,1,0,1,2.04699920832413,359.44576223770207,401766.488473602,5531946.16434232
18,Akkumulator,,Rechts,0,0,0,0.00000000000000,1.50856743505796,401810.972035546,5531927.31471898
18,Akkumulator,,Rechts,1,0,1,1.34620911288775,1.50856743505796,401811.007476421,5531928.66046149
19,Endgraben,,Links,0,0,0,0.00000000000000,358.51960687371042,401729.019388014,5531840.18698134
19,Endgraben,,Links,1,0,1,0.63458227203404,358.51960687371042,401729.00299367,5531840.8213518
19,Akkumulator,,Rechts,0,0,0,0.00000000000000,359.75244319946233,401765.293278005,5531834.9295667
19,Akkumulator,,Rechts,1,0,1,0.85643012218484,359.75244319946233,401765.289577655,5531835.78598882
20,Endgraben,,Links,0,0,0,0.00000000000000,0.33524771762868,401730.313870236,5531798.62728894
20,Endgraben,,Links,1,0,1,1.35169741673702,0.33524771762868,401730.321779211,5531799.97896321
20,Akkumulator,,Rechts,0,0,0,0.00000000000000,358.54846023664561,401766.031359974,5531791.81990216
20,Akkumulator,,Rechts,1,0,1,0.88604330098362,358.54846023664561,401766.008915223,5531792.70566114
